,set,unit,cycle,T24,T30,T48,T50,P15,P2,P21,P24,Ps30,P40,P50,Nf,Nc,Wf
2011,DS07,10.0,5.0,0.09734958,0.008940796,0.16026948,0.0055753873,0.15616825,0.011777879,0.12125627,0.005410515,0.15571566,0.010351599,0.16991414,0.0055400995,0.07992537,0.011804994
2012,DS07,10.0,6.0,0.095753625,0.016213153,0.14343241,0.008670672,0.15680552,0.018622452,0.11898661,0.00859876,0.15636197,0.015325802,0.15739596,0.008868315,0.0757198,0.019244965
2013,DS07,10.0,7.0,0.12030962,0.007140937,0.14631939,0.0036116098,0.13942592,0.008179976,0.13841115,0.006617904,0.13428606,0.0068043955,0.18013822,0.0033784572,0.097972915,0.0074034496
2014,DS07,10.0,8.0,0.107464045,0.033447307,0.11943111,0.017648712,0.12747113,0.033112288,0.10657109,0.020565137,0.12678553,0.029239396,0.13478877,0.017311469,0.09206075,0.034103286
2015,DS07,10.0,9.0,0.11310919,0.037358906,0.10930007,0.022911884,0.10995824,0.035127044,0.11585748,0.025607126,0.10261736,0.034310997,0.13128573,0.021904385,0.103693485,0.036958102
2016,DS07,10.0,10.0,0.10539793,0.012092316,0.15152282,0.0069586914,0.14815745,0.016001303,0.1194015,0.007891386,0.14644329,0.013993597,0.16469155,0.006922385,0.08472117,0.01580461
2017,DS07,10.0,11.0,0.10388759,0.007813425,0.15729648,0.0057924394,0.15375821,0.009795425,0.12550303,0.005224417,0.15329288,0.008770946,0.17510755,0.0059641167,0.078059204,0.009734286
2018,DS07,10.0,12.0,0.11805262,0.033181757,0.11617521,0.017448753,0.12441676,0.033001658,0.10770757,0.021110054,0.12176531,0.028886067,0.13763571,0.016361717,0.09079084,0.033465996
2019,DS07,10.0,13.0,0.10885446,0.052283388,0.09876874,0.03161775,0.110117346,0.04616305,0.09411859,0.03349925,0.10798419,0.043633323,0.105412096,0.029860599,0.08829649,0.049390733
2020,DS07,10.0,14.0,0.10724131,0.034520477,0.10118191,0.020380285,0.12006501,0.032318056,0.13372605,0.02162603,0.111870386,0.02957241,0.13174096,0.021586215,0.100488506,0.033682406
2021,DS07,10.0,15.0,0.10610432,0.0655736,0.08375787,0.043203466,0.08564832,0.058681656,0.0874699,0.046841413,0.0824229,0.05677713,0.09559431,0.042194117,0.085631765,0.060099244
2022,DS07,10.0,16.0,0.11146855,0.027071599,0.12617435,0.014834753,0.13391644,0.027211638,0.10913691,0.014626059,0.1304607,0.02445906,0.14411712,0.0140261315,0.09186535,0.03063135
2023,DS07,10.0,17.0,0.11234373,0.045952786,0.099787,0.025801351,0.11101913,0.04317873,0.1008538,0.029271683,0.10906079,0.039221458,0.11877649,0.025789594,0.09392941,0.045014046
2024,DS07,10.0,18.0,0.12766957,0.026061106,0.11581245,0.013423684,0.12803537,0.0262436,0.12203931,0.014802659,0.11638525,0.02248583,0.14853993,0.013188945,0.09689465,0.028417641
2025,DS07,10.0,19.0,0.14665276,0.029785246,0.118363015,0.014423299,0.122336514,0.025691023,0.1122875,0.021787185,0.11193886,0.02078423,0.14705849,0.016791126,0.08614855,0.025952203
2026,DS07,10.0,20.0,0.12171367,0.06486194,0.080844276,0.042068023,0.07937984,0.055331886,0.09449503,0.04560319,0.072188415,0.05579396,0.09857895,0.04256467,0.088065855,0.0585103
2027,DS07,10.0,21.0,0.094546854,0.06443802,0.08128397,0.041678578,0.09075712,0.061233155,0.08587608,0.04546315,0.089680366,0.057609487,0.09454843,0.042855456,0.086388506,0.06364085
2028,DS07,10.0,22.0,0.103199564,0.049592286,0.097847484,0.028844848,0.11627045,0.045258746,0.09780041,0.033470914,0.111863665,0.03998585,0.11770141,0.03049476,0.08277656,0.04489304
2029,DS07,10.0,23.0,0.114701904,0.040876877,0.10059263,0.02446415,0.110040754,0.037010513,0.12029899,0.025823185,0.09996244,0.03616741,0.13180098,0.024588047,0.09582477,0.037847348
2030,DS07,10.0,24.0,0.14375788,0.041040488,0.11501864,0.017904218,0.11781303,0.031609207,0.0991473,0.027049795,0.11310244,0.024386855,0.1323833,0.026212953,0.077850156,0.032723736
2031,DS07,10.0,25.0,0.12025312,0.05770072,0.08638977,0.03420272,0.09828155,0.05136294,0.092214316,0.03992291,0.09383451,0.047494356,0.10399981,0.03721443,0.08321796,0.053910878
2032,DS07,10.0,26.0,0.09026155,0.07552122,0.07442314,0.053728018,0.071387924,0.07107003,0.07954291,0.05704206,0.070195615,0.07053256,0.079774454,0.055241622,0.07840254,0.07287634
2033,DS07,10.0,27.0,0.11366176,0.046565313,0.08042458,0.030952852,0.09876172,0.044607736,0.123788,0.03312722,0.08383316,0.043441292,0.120480776,0.03302581,0.10016367,0.047166113
2034,DS07,10.0,28.0,0.10168529,0.07310645,0.07196504,0.048804194,0.07858747,0.06601387,0.080164686,0.053551156,0.07599282,0.06451455,0.08403049,0.05085548,0.081185296,0.0695432
2035,DS07,10.0,29.0,0.10401099,0.053903818,0.08396673,0.031990495,0.10490797,0.049558695,0.100493945,0.03463651,0.1011363,0.046398666,0.111795396,0.033826206,0.09051508,0.0528592
2036,DS07,10.0,30.0,0.09561997,0.07667765,0.07176988,0.05213285,0.07158809,0.07099099,0.0757054,0.057448234,0.0715952,0.06952445,0.07886364,0.052717578,0.08321027,0.07215579
2037,DS07,10.0,31.0,0.089313865,0.07772238,0.074587904,0.047289606,0.085823864,0.068177074,0.07532806,0.050432485,0.08636904,0.06562681,0.079953745,0.049462922,0.078198016,0.07171424
2038,DS07,10.0,32.0,0.111467205,0.040851645,0.0871941,0.02590806,0.109192654,0.039024815,0.13060097,0.027687129,0.09488438,0.036848444,0.12685119,0.027947955,0.10082947,0.040711973
2039,DS07,10.0,33.0,0.11248939,0.065798156,0.07624024,0.04299239,0.08397423,0.05958055,0.08652836,0.048109397,0.08014828,0.058252845,0.09010383,0.046223536,0.08571663,0.06384219
2040,DS07,10.0,34.0,0.11182875,0.05174513,0.09932195,0.028979605,0.11442524,0.044885002,0.09249847,0.029402098,0.11094362,0.04116622,0.111572295,0.027556986,0.08638386,0.04929077
2041,DS07,10.0,35.0,0.088773735,0.077278554,0.07324609,0.048656743,0.084573135,0.06899721,0.07442172,0.051650893,0.08484115,0.06666017,0.07893575,0.050722536,0.07848268,0.07275962
2042,DS07,10.0,36.0,0.0828443,0.087018885,0.07280182,0.060083274,0.061834916,0.077887274,0.07310416,0.061350435,0.06189318,0.078405775,0.07075439,0.06071177,0.07144082,0.07986899
2043,DS07,10.0,37.0,0.09518331,0.09225304,0.06568381,0.059309624,0.059901245,0.077502325,0.06531912,0.062595405,0.05883094,0.07838302,0.06710284,0.061299894,0.07340194,0.083233476
2044,DS07,10.0,38.0,0.07854922,0.08709611,0.07507559,0.061170734,0.061592616,0.07855184,0.07315093,0.06082941,0.062418446,0.07923264,0.071243,0.060682263,0.070638336,0.07976887
2045,DS07,10.0,39.0,0.07818274,0.09968616,0.06607654,0.06330211,0.05143602,0.08557791,0.06505968,0.06407758,0.052097794,0.08642281,0.063214816,0.06333073,0.07371017,0.08782494
2046,DS07,10.0,40.0,0.0836595,0.09023127,0.08004317,0.054936904,0.060054462,0.07717195,0.07378261,0.055762786,0.06198214,0.07748765,0.075635545,0.056125667,0.07655174,0.07657461
2047,DS07,10.0,41.0,0.07025248,0.09043448,0.07284534,0.0603119,0.061444543,0.08195776,0.07254704,0.06003207,0.064079605,0.082347766,0.068441525,0.06044,0.07287201,0.08199347
2048,DS07,10.0,42.0,0.104812495,0.08686922,0.08816129,0.052703243,0.05698053,0.06906278,0.077099055,0.054311715,0.05862893,0.06841343,0.081565455,0.053714693,0.07753403,0.070143156
2049,DS07,10.0,43.0,0.08619287,0.09288069,0.078210965,0.05874765,0.056737594,0.07710699,0.07145322,0.058482796,0.058871903,0.077771686,0.073551446,0.05804515,0.07417932,0.077767715
2050,DS07,10.0,44.0,0.146472,0.07965085,0.089028776,0.03885311,0.062560126,0.054816194,0.08763095,0.0505518,0.060781654,0.05036632,0.0922962,0.05016384,0.08015831,0.05666987
2051,DS07,10.0,45.0,0.07716924,0.08997706,0.083834745,0.053672425,0.06251029,0.075146034,0.0783782,0.05103197,0.063906826,0.077158146,0.080663465,0.05299065,0.08197937,0.07158158
2052,DS07,10.0,46.0,0.077056654,0.09291273,0.079095416,0.05353168,0.05975462,0.0795839,0.07862428,0.05304849,0.06231774,0.07956764,0.07359215,0.052869946,0.081788,0.076256745
2053,DS07,10.0,47.0,0.074701145,0.07606732,0.09013939,0.04942999,0.074067585,0.066306636,0.08970254,0.0460054,0.07681193,0.07111704,0.087146275,0.04873359,0.08848137,0.061289802
2054,DS07,10.0,48.0,0.082562864,0.053380292,0.10088299,0.03871858,0.08312499,0.05462339,0.10387709,0.04198107,0.0871233,0.059878964,0.097605206,0.04290149,0.10092172,0.052418053
2055,DS07,10.0,49.0,0.100406244,0.06458791,0.0990661,0.04379994,0.07141688,0.061060183,0.09318183,0.039351262,0.07384039,0.065977946,0.09596884,0.04510279,0.092088036,0.054151654
2056,DS07,10.0,50.0,0.06934244,0.071425565,0.089073494,0.052581564,0.07088088,0.06924082,0.090932965,0.04714902,0.07255688,0.07203045,0.085555166,0.053878497,0.093000434,0.062351815
2057,DS07,10.0,51.0,0.08658885,0.040603794,0.10200244,0.037913185,0.097993076,0.03964411,0.109381765,0.049363393,0.09871,0.045443043,0.102406226,0.045492273,0.098051436,0.0464064
2058,DS07,10.0,52.0,0.06919487,0.03971925,0.09169998,0.04416543,0.087522805,0.04735752,0.11877738,0.05911756,0.089248456,0.046657592,0.09092152,0.056069322,0.10631759,0.053230733
2059,DS07,10.0,53.0,0.07027994,0.04945228,0.09063676,0.045537468,0.08984151,0.052447576,0.0969376,0.067089856,0.091278434,0.049451422,0.09033251,0.065896936,0.084385075,0.056432646
2060,DS07,10.0,54.0,0.047098562,0.046618965,0.06928702,0.05623967,0.070426606,0.05926596,0.12727846,0.082101166,0.07129848,0.050278395,0.069747984,0.0804933,0.10569704,0.064168386
2061,DS07,10.0,55.0,0.082021885,0.044632196,0.10356305,0.038445104,0.10391381,0.046766352,0.09307352,0.0570039,0.10464627,0.039532673,0.10241077,0.0535657,0.079809256,0.05061552
2062,DS07,10.0,56.0,0.04171637,0.08560762,0.06975299,0.06675354,0.071893565,0.09019147,0.05307159,0.09695282,0.07154578,0.055413533,0.06883352,0.09630387,0.04540661,0.08655673
2063,DS07,10.0,57.0,0.046998005,0.09100685,0.06925251,0.060492255,0.08004152,0.08816937,0.047851082,0.09258833,0.079474635,0.054569773,0.06852816,0.09237568,0.043143842,0.08550798
2064,DS07,10.0,58.0,0.040569786,0.07596537,0.0785246,0.06650311,0.07777724,0.08924326,0.05803082,0.0889856,0.07711618,0.04754981,0.07621633,0.08903043,0.049537115,0.08495036
2065,DS07,10.0,59.0,0.03893792,0.07949713,0.07377693,0.07193721,0.076984055,0.096715845,0.04969392,0.08977876,0.0762945,0.047604747,0.0718851,0.090857476,0.04402487,0.09201155
2066,DS07,10.0,60.0,0.036210436,0.06540912,0.088753484,0.058949992,0.09714052,0.08714446,0.06831673,0.07021874,0.09623279,0.036666837,0.08544815,0.072100006,0.056639604,0.080769144
2067,DS07,10.0,61.0,0.036808178,0.06532172,0.090871714,0.055525705,0.106608786,0.08608991,0.06412582,0.06481358,0.10552671,0.03437851,0.08797267,0.06777396,0.05405441,0.080128334
2068,DS07,10.0,62.0,0.04296107,0.056347154,0.08797566,0.07545004,0.09106821,0.09576113,0.058704924,0.06909194,0.08999556,0.034721278,0.08498408,0.07317165,0.04901788,0.090749405
2069,DS07,10.0,63.0,0.048631858,0.040037952,0.123214036,0.04330688,0.13580558,0.06645975,0.07507433,0.0356219,0.13325201,0.015369145,0.11824212,0.04106381,0.061572168,0.06234845
2070,DS07,10.0,64.0,0.048529115,0.03788411,0.12375263,0.05003106,0.12564528,0.070304,0.07550956,0.038809735,0.12362852,0.014892808,0.11849511,0.043228246,0.06393411,0.06535571
2071,DS07,10.0,65.0,0.05239854,0.035890233,0.12552686,0.03904438,0.14213637,0.06602038,0.077005245,0.029277766,0.13965578,0.0122117745,0.121031836,0.03489318,0.06294824,0.061959412
2072,DS07,10.0,66.0,0.05973585,0.027746748,0.13826977,0.032388266,0.1488845,0.056834344,0.07966695,0.022172485,0.14606832,0.008912167,0.13444692,0.027467398,0.06424821,0.05315807
2073,DS07,10.0,67.0,0.06912574,0.020731185,0.14784847,0.023766752,0.15859939,0.049087364,0.08193357,0.013420122,0.15552548,0.0059892973,0.14467098,0.018782448,0.06446321,0.046056
2074,DS07,10.0,68.0,0.08107648,0.010253771,0.1615303,0.011042132,0.17469537,0.03588377,0.08384913,0.002377964,0.17068857,0.002612244,0.15895455,0.009320083,0.06324118,0.034474455
2075,DS07,10.0,69.0,0.09459563,0.0067680017,0.1765396,0.008959666,0.16863872,0.022552578,0.08367901,0.0020263318,0.16467331,0.004067895,0.17586435,0.0077094287,0.06274847,0.02117698
2076,DS07,10.0,70.0,0.100660816,0.007011011,0.17510946,0.008656207,0.166316,0.024923833,0.08408168,0.0019273598,0.16158752,0.0026890985,0.17412369,0.0072134333,0.06205703,0.023642862
2077,DS07,10.0,71.0,0.112296134,0.0039558103,0.19230147,0.005478151,0.16311385,0.009654387,0.08449191,0.0012874888,0.15771608,0.002262765,0.19238093,0.005090595,0.06123536,0.008735061
2078,DS07,10.0,72.0,0.1173135,0.00328794,0.19670814,0.0044062943,0.16099313,0.005588012,0.084607914,0.0012455813,0.15542954,0.0025107835,0.1978612,0.004251976,0.061048463,0.004747548
2079,DS07,10.0,73.0,0.13289963,0.0018063696,0.20275542,0.002154733,0.15523507,0.0021884535,0.085170254,0.0008105182,0.14865135,0.0014509324,0.2034744,0.002111692,0.059616294,0.0016748875
2080,DS07,10.0,74.0,0.13253886,0.0021564374,0.20136139,0.0024026728,0.15467091,0.002446874,0.08509277,0.0010148624,0.14844035,0.0020750859,0.20334525,0.0023674667,0.060192157,0.0018949107
2081,DS07,10.0,75.0,0.13469377,0.0024509907,0.20051141,0.0024296646,0.1536315,0.0025748364,0.08545961,0.0012564061,0.14711136,0.0029040156,0.20250139,0.0023924452,0.060035717,0.0020468845
2082,DS07,10.0,76.0,0.14452256,0.0014591031,0.20375459,0.0012760486,0.15143189,0.0012565904,0.086384356,0.00072654814,0.14290658,0.0016634896,0.20413624,0.0012769236,0.05826792,0.00093716796
2083,DS07,10.0,77.0,0.14343223,0.0021821728,0.20243841,0.001570536,0.15137736,0.0016242815,0.08686735,0.0011140245,0.14323291,0.0030256507,0.20186791,0.0015644421,0.058357462,0.001345257
2084,DS07,10.0,78.0,0.14370944,0.0021393506,0.20229141,0.0015348708,0.15155588,0.0015995064,0.08713276,0.0010380958,0.14295986,0.0028711332,0.20205061,0.0015306482,0.058279835,0.0013065973
2085,DS07,10.0,79.0,0.14453271,0.0026470036,0.20156012,0.0015898749,0.15110567,0.0016508717,0.08851208,0.0013174819,0.14237133,0.003917833,0.19954216,0.0015861042,0.05819045,0.0014763073
2086,DS08a,10.0,1.0,0.060825773,0.048783727,0.092957176,0.054945134,0.09256311,0.032426644,0.116036326,0.059639882,0.09953023,0.03507213,0.08106902,0.05814176,0.115758166,0.052250925
2087,DS08a,10.0,2.0,0.08400594,0.037220266,0.11457176,0.04265492,0.08901426,0.04732439,0.091077775,0.056262083,0.091478266,0.04367354,0.110946044,0.049763784,0.090721235,0.051285733
2088,DS08a,10.0,3.0,0.043584228,0.050170653,0.10656095,0.041767817,0.10410672,0.06971335,0.09610527,0.05727343,0.10911931,0.04608481,0.09731559,0.051281117,0.06707674,0.059840016
2089,DS08a,10.0,4.0,0.046993945,0.034605697,0.10384382,0.042257853,0.09274811,0.037733495,0.14302287,0.051423173,0.10080563,0.035738356,0.0896425,0.04613578,0.13222629,0.04282248
2090,DS08a,10.0,5.0,0.053421438,0.035765693,0.10627191,0.039142407,0.10751516,0.03483958,0.12774886,0.057598714,0.11606898,0.03537452,0.09091743,0.043604758,0.105886586,0.04584397
2091,DS08a,10.0,6.0,0.07933921,0.041258518,0.10294502,0.049378984,0.089354895,0.042626902,0.09576988,0.06027405,0.093342796,0.046010442,0.096531995,0.053072963,0.09557352,0.05452083
2092,DS08a,10.0,7.0,0.07011928,0.043249667,0.09958233,0.04623898,0.09805082,0.03956498,0.10275508,0.059611943,0.1030512,0.043397374,0.09233737,0.05027541,0.09925758,0.052507997
2093,DS08a,10.0,8.0,0.08544743,0.03654221,0.110507436,0.04117978,0.08840967,0.036072515,0.1089102,0.04915697,0.09321089,0.04008736,0.103501074,0.044764917,0.11614657,0.046062972
2094,DS08a,10.0,9.0,0.04722318,0.043936536,0.094972394,0.047451492,0.09966939,0.06063277,0.10698515,0.06639688,0.10357942,0.050278395,0.088274054,0.05526479,0.075803965,0.059531596
2095,DS08a,10.0,10.0,0.031388264,0.056800045,0.105055846,0.042673327,0.100934096,0.07341815,0.10301332,0.053974863,0.10694757,0.036272764,0.094444774,0.052829105,0.08145783,0.060790043
2096,DS08a,10.0,11.0,0.037782267,0.048457354,0.110500276,0.035010964,0.10576714,0.064717956,0.11738406,0.04536152,0.11358986,0.039569363,0.09809152,0.04196815,0.09027317,0.051526397
2097,DS08a,10.0,12.0,0.05786089,0.026923364,0.1275488,0.021500893,0.13211401,0.040817656,0.13649987,0.03176692,0.13840142,0.030430036,0.11573292,0.022672784,0.08419071,0.033539727
2098,DS08a,10.0,13.0,0.041725084,0.038649615,0.11284884,0.024304425,0.13192707,0.05557449,0.13971786,0.03138022,0.1379112,0.028336683,0.102694914,0.02784472,0.0822085,0.044876374
2099,DS08a,10.0,14.0,0.042643886,0.045190055,0.11205391,0.042543296,0.10311933,0.065923296,0.10508827,0.0539781,0.11010065,0.038675327,0.10077875,0.05077811,0.07181892,0.0573081
2100,DS08a,10.0,15.0,0.044209477,0.043708444,0.106974214,0.03239048,0.12339583,0.053529292,0.12423866,0.048228715,0.12749682,0.033026718,0.09804996,0.041391358,0.07609836,0.047261674
2101,DS08a,10.0,16.0,0.04070505,0.04552043,0.108123325,0.034638707,0.1215452,0.055945832,0.112875305,0.056156628,0.13027795,0.04012859,0.096375205,0.042697504,0.06678084,0.048229422
2102,DS08a,10.0,17.0,0.050481554,0.016534278,0.13407534,0.015064979,0.17474025,0.02964497,0.12757847,0.016240336,0.17808813,0.015397947,0.12744375,0.015020224,0.076650225,0.023039514
2103,DS08a,10.0,18.0,0.043970227,0.034326788,0.11804195,0.01821367,0.1587883,0.04890219,0.13018458,0.016801268,0.16053237,0.014934342,0.11232667,0.019442488,0.08214096,0.041394193
2104,DS08a,10.0,19.0,0.03744895,0.03638803,0.1216729,0.020857984,0.1425448,0.05364343,0.1271351,0.02530684,0.14646216,0.023717899,0.1118094,0.02419134,0.08711065,0.041710526
2105,DS08a,10.0,20.0,0.038335416,0.030757407,0.11633848,0.018169314,0.14103563,0.04584143,0.14605372,0.031149711,0.14726622,0.025346784,0.106008336,0.021150682,0.09715955,0.035387307
2106,DS08a,10.0,21.0,0.03931236,0.047030598,0.114034384,0.024797965,0.1395505,0.058592305,0.11616094,0.027193319,0.14152911,0.019574702,0.10769226,0.028429499,0.08701812,0.049083922
2107,DS08a,10.0,22.0,0.06194291,0.010273886,0.14924985,0.017930951,0.18360618,0.024536442,0.10337536,0.0056201746,0.18315496,0.0044944105,0.14797698,0.017700475,0.06712037,0.02301706
2108,DS08a,10.0,23.0,0.05348774,0.026660362,0.12162206,0.013536443,0.17887524,0.03917948,0.1276102,0.008940073,0.17835419,0.006753234,0.119473234,0.013530364,0.07512424,0.036853123
2109,DS08a,10.0,24.0,0.05393638,0.028337214,0.13110985,0.011586963,0.17920208,0.03610676,0.11747534,0.011036523,0.17940015,0.006744153,0.1295199,0.011699237,0.070307076,0.033538375
2110,DS08a,10.0,25.0,0.057344694,0.02264885,0.13552369,0.010951209,0.18398085,0.032650433,0.109287746,0.012811293,0.18368153,0.005876517,0.13409902,0.010890892,0.069292955,0.030960321
2111,DS08a,10.0,26.0,0.056320354,0.025287926,0.12143366,0.012938313,0.1782359,0.03854186,0.13375749,0.007141793,0.17772771,0.0054029636,0.1195362,0.012832297,0.074184485,0.03665903
2112,DS08a,10.0,27.0,0.050905265,0.029044226,0.12976903,0.009445774,0.1798711,0.036764216,0.118097916,0.013976371,0.18022345,0.008103596,0.12726903,0.009704849,0.073014654,0.033810534
2113,DS08a,10.0,28.0,0.057670847,0.027508821,0.11953409,0.011742276,0.17319584,0.040801503,0.1338605,0.008145802,0.17293963,0.005261063,0.11780137,0.011436257,0.08106291,0.039039105
2114,DS08a,10.0,29.0,0.0550885,0.027120287,0.119354926,0.015501217,0.17753538,0.04365263,0.12117611,0.0077812583,0.17670473,0.005635278,0.11709355,0.015223346,0.07646364,0.041669134
2115,DS08a,10.0,30.0,0.0640179,0.01244041,0.1495356,0.009586692,0.18028978,0.022163926,0.1194123,0.009052647,0.1804222,0.0037202034,0.14841911,0.009447236,0.07046016,0.021031832
2116,DS08a,10.0,31.0,0.062440813,0.016561901,0.14761737,0.014739757,0.18184528,0.02947865,0.09960643,0.0069797505,0.18163256,0.0037722958,0.1461083,0.014532335,0.06660507,0.028079482
2117,DS08a,10.0,32.0,0.06487285,0.010728174,0.16511708,0.010369416,0.18069725,0.02033441,0.100543834,0.0045351246,0.18089832,0.0030319286,0.16348489,0.010130526,0.06615036,0.019105837
2118,DS08a,10.0,33.0,0.06496888,0.008531185,0.158842,0.010624421,0.17874193,0.018748838,0.11779387,0.004100727,0.17886862,0.002748829,0.1568601,0.010357365,0.071200944,0.017612314
2119,DS08a,10.0,34.0,0.061689608,0.014900822,0.15176427,0.012420972,0.18267305,0.025818113,0.10410221,0.0064744228,0.18237823,0.0038715906,0.1507126,0.0122231385,0.06646895,0.024502033
2120,DS08a,10.0,35.0,0.07165279,0.00419364,0.18254012,0.00945344,0.17861341,0.010956549,0.09349696,0.0021073725,0.17868888,0.0026031146,0.18141444,0.009229054,0.0653124,0.009737827
2121,DS08a,10.0,36.0,0.05918371,0.019358711,0.13844644,0.013489461,0.18048482,0.03324197,0.114818044,0.006030752,0.1800838,0.0041560037,0.13645239,0.013200651,0.06938381,0.031669453
2122,DS08a,10.0,37.0,0.06355295,0.011650193,0.16680637,0.008121003,0.18104742,0.02274205,0.09883874,0.004004941,0.18078978,0.00268375,0.16452052,0.0077347597,0.06597227,0.021535244
2123,DS08a,10.0,38.0,0.05596439,0.021198228,0.1295503,0.012934346,0.17572865,0.039146837,0.12860276,0.0058465246,0.17496246,0.005199071,0.1266133,0.012202272,0.07488339,0.037167482
2124,DS08a,10.0,39.0,0.06329447,0.010858373,0.13881598,0.0070706434,0.16818511,0.020871518,0.16379215,0.0032801197,0.16770877,0.0027214508,0.13728957,0.0063614286,0.090119146,0.019631257
2125,DS08a,10.0,40.0,0.060376927,0.013506424,0.14656264,0.009197232,0.17828745,0.028068205,0.12711142,0.0038402474,0.17805143,0.0033044457,0.14406237,0.008578199,0.07244732,0.026605675
2126,DS08a,10.0,41.0,0.06784072,0.005553855,0.1757122,0.0055738767,0.18004964,0.015209729,0.105240725,0.0021333778,0.17938082,0.0018906058,0.17437465,0.005234715,0.067462176,0.014342884
2127,DS08a,10.0,42.0,0.07030449,0.0036916246,0.16238159,0.003861903,0.17359903,0.011989153,0.1431655,0.0014588042,0.17225441,0.0014874862,0.16125812,0.0034237937,0.07979752,0.011326567
2128,DS08a,10.0,43.0,0.06498994,0.0067679984,0.1651763,0.006267705,0.18001097,0.019569514,0.11662162,0.0019371063,0.17867069,0.0021236308,0.16295893,0.005808475,0.07047982,0.018617291
2129,DS08a,10.0,44.0,0.07722139,0.0023341088,0.1883035,0.0037137682,0.17633702,0.007252012,0.10260074,0.0010146647,0.1753986,0.0014114053,0.18711513,0.0034791718,0.06727447,0.0065440107
2130,DS08a,10.0,45.0,0.073264755,0.0034202044,0.17231211,0.004578565,0.17147435,0.010310821,0.12561733,0.0011984435,0.16978645,0.0014161435,0.17129023,0.004209821,0.0815164,0.009604368
2131,DS08a,10.0,46.0,0.08278677,0.0017260754,0.18360627,0.0032862602,0.17112434,0.005572303,0.11647309,0.0007170322,0.1695173,0.0010843587,0.18237007,0.0030556617,0.07366289,0.0050175805
2132,DS08a,10.0,47.0,0.081220284,0.0013144423,0.1760365,0.0025444953,0.16567507,0.004219556,0.13570637,0.0008257302,0.164346,0.0009324532,0.1750842,0.0023346816,0.086014785,0.0037454173
2133,DS08a,10.0,48.0,0.08284626,0.0017619155,0.16917403,0.0031973918,0.16420053,0.0064292117,0.14541073,0.0007709627,0.16201189,0.0011368584,0.16642313,0.002839829,0.08788287,0.005914379
2134,DS08a,10.0,49.0,0.10783836,0.00088824384,0.19146283,0.0015394898,0.15717693,0.0016091925,0.11152531,0.0005034418,0.15494357,0.0006953771,0.19120137,0.0014896571,0.07787077,0.0012554488
2135,DS08a,10.0,50.0,0.096319675,0.0012112634,0.18398069,0.0022257091,0.16141893,0.003081559,0.123756304,0.0005289923,0.15881155,0.00086861465,0.18208578,0.0020760596,0.08098209,0.0026527566
2136,DS08a,10.0,51.0,0.09301665,0.00082263234,0.18060966,0.0015757073,0.15963666,0.0021944977,0.13191564,0.00061046646,0.15784205,0.00071000017,0.1805487,0.0014479336,0.08723481,0.0018345908
2137,DS08a,10.0,52.0,0.12298555,0.00063442317,0.19227403,0.0009248729,0.14936347,0.00085041835,0.11201355,0.00042572856,0.14627747,0.0005445022,0.19261841,0.00091584655,0.07956742,0.0006042863
2138,DS08a,10.0,53.0,0.10654378,0.0006707922,0.17195845,0.0011820229,0.14901991,0.00101953,0.15184833,0.00037889025,0.1450635,0.0005719976,0.17229705,0.001153788,0.09754349,0.0007484456
2139,DS08a,10.0,54.0,0.12757476,0.00055575155,0.18914798,0.00083625526,0.1467747,0.00068886933,0.11771629,0.00034668305,0.14300168,0.00048832747,0.19056761,0.00082154095,0.08100863,0.00047091703
2140,DS08a,10.0,55.0,0.11606091,0.0005616505,0.17136115,0.00088428904,0.14593823,0.0009489383,0.15323587,0.0003577736,0.14136045,0.0005070425,0.17226449,0.0008116402,0.094964184,0.00074340444
2141,DS08a,10.0,56.0,0.13279219,0.0004542925,0.18027362,0.0006316872,0.13272828,0.00057416805,0.13661474,0.00037845966,0.12840657,0.00045189325,0.18111868,0.0006014641,0.104538545,0.00043539164
2142,DS08a,10.0,57.0,0.120516084,0.00046818913,0.16769102,0.00085145497,0.13903184,0.0011777441,0.15991567,0.00036512918,0.13420781,0.00049751974,0.1690151,0.0006528458,0.10457625,0.0010333245
2143,DS08a,10.0,58.0,0.13809869,0.0005434031,0.18839192,0.00076954823,0.14238799,0.0009743676,0.119439006,0.00035606878,0.13680735,0.00057708094,0.18914329,0.00065632444,0.08104552,0.0008094159
2144,DS08a,10.0,59.0,0.12565897,0.00050642726,0.16917194,0.0007278896,0.13600051,0.00078423315,0.1587919,0.00037400113,0.13063096,0.0005346445,0.1694966,0.00065642584,0.106041096,0.00062444166
2145,DS08a,10.0,60.0,0.14028408,0.00052638474,0.18778862,0.00078649557,0.140497,0.000954889,0.12086103,0.0003907767,0.13534755,0.0006023205,0.1883735,0.0006614493,0.082129695,0.0007962234
2146,DS08a,10.0,61.0,0.11500968,0.00051494595,0.1504335,0.0010022471,0.13357246,0.0018560983,0.19469999,0.0004625687,0.1284891,0.000785783,0.14989774,0.00065836654,0.12088676,0.0017307317
2147,DS08a,10.0,62.0,0.10824144,0.00050857547,0.14276946,0.0010486295,0.13260822,0.0018004985,0.20917343,0.00048334282,0.12768675,0.00079381786,0.14312075,0.0007054512,0.12938677,0.001672887
2148,DS08a,10.0,63.0,0.14258406,0.0006762551,0.17817298,0.0007661671,0.1262088,0.0007048452,0.1431859,0.0004964781,0.1219001,0.0007156514,0.17610522,0.00073763024,0.1072056,0.0005403238
